Metro Code,CSA Code,Metro Name,CSA Title,County Name,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Sherburne County,Minnesota,27,141,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Washington County,Minnesota,27,163,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Wright County,Minnesota,27,171,Central
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",Pierce County,Wisconsin,55,93,Outlying
33460,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN-WI",St. Croix County,Wisconsin,55,109,Outlying
33500,,"Minot, ND",,McHenry County,North Dakota,38,49,Outlying
33500,,"Minot, ND",,Renville County,North Dakota,38,75,Outlying
33500,,"Minot, ND",,Ward County,North Dakota,38,101,Central
33540,,"Missoula, MT",,Missoula County,Montana,30,63,Central
33580,,"Mitchell, SD",,Davison County,South Dakota,46,35,Central
33580,,"Mitchell, SD",,Hanson County,South Dakota,46,61,Outlying
33620,190,"Moberly, MO","Columbia-Moberly-Mexico, MO",Randolph County,Missouri,29,175,Central
33660,380,"Mobile, AL","Mobile-Daphne-Fairhope, AL",Mobile County,Alabama,1,97,Central
33660,380,"Mobile, AL","Mobile-Daphne-Fairhope, AL",Washington County,Alabama,1,129,Outlying
33700,488,"Modesto, CA","San Jose-San Francisco-Oakland, CA",Stanislaus County,California,6,99,Central
33740,384,"Monroe, LA","Monroe-Ruston, LA",Morehouse Parish,Louisiana,22,67,Outlying
33740,384,"Monroe, LA","Monroe-Ruston, LA",Ouachita Parish,Louisiana,22,73,Central
33740,384,"Monroe, LA","Monroe-Ruston, LA",Union Parish,Louisiana,22,111,Outlying
33780,220,"Monroe, MI","Detroit-Warren-Ann Arbor, MI",Monroe County,Michigan,26,115,Central
33860,388,"Montgomery, AL","Montgomery-Selma-Alexander City, AL",Autauga County,Alabama,1,1,Central
33860,388,"Montgomery, AL","Montgomery-Selma-Alexander City, AL",Elmore County,Alabama,1,51,Central
33860,388,"Montgomery, AL","Montgomery-Selma-Alexander City, AL",Lowndes County,Alabama,1,85,Outlying
33860,388,"Montgomery, AL","Montgomery-Selma-Alexander City, AL",Montgomery County,Alabama,1,101,Central
33940,,"Montrose, CO",,Montrose County,Colorado,8,85,Central
33940,,"Montrose, CO",,Ouray County,Colorado,8,91,Outlying
33980,404,"Morehead City, NC","New Bern-Morehead City, NC",Carteret County,North Carolina,37,31,Central
34020,318,"Morgan City, LA","Lafayette-Opelousas-Morgan City, LA",St. Mary Parish,Louisiana,22,101,Central
34060,390,"Morgantown, WV","Morgantown-Fairmont, WV",Monongalia County,West Virginia,54,61,Central
34060,390,"Morgantown, WV","Morgantown-Fairmont, WV",Preston County,West Virginia,54,77,Outlying
34100,315,"Morristown, TN","Knoxville-Morristown-Sevierville, TN",Grainger County,Tennessee,47,57,Outlying
34100,315,"Morristown, TN","Knoxville-Morristown-Sevierville, TN",Hamblen County,Tennessee,47,63,Central
34100,315,"Morristown, TN","Knoxville-Morristown-Sevierville, TN",Jefferson County,Tennessee,47,89,Central
34140,446,"Moscow, ID","Pullman-Moscow, WA-ID",Latah County,Idaho,16,57,Central
34180,393,"Moses Lake, WA","Moses Lake-Othello, WA",Grant County,Washington,53,25,Central
34220,,"Moultrie, GA",,Colquitt County,Georgia,13,71,Central
34260,,"Mountain Home, AR",,Baxter County,Arkansas,5,5,Central
34300,147,"Mountain Home, ID","Boise City-Mountain Home-Ontario, ID-OR",Elmore County,Idaho,16,39,Central
34340,268,"Mount Airy, NC","Greensboro--Winston-Salem--High Point, NC",Surry County,North Carolina,37,171,Central
34350,170,"Mount Gay-Shamrock, WV","Charleston-Huntington-Ashland, WV-OH-KY",Logan County,West Virginia,54,45,Central
34380,394,"Mount Pleasant, MI","Mount Pleasant-Alma, MI",Isabella County,Michigan,26,73,Central
34420,,"Mount Pleasant, TX",,Camp County,Texas,48,63,Outlying
34420,,"Mount Pleasant, TX",,Titus County,Texas,48,449,Central
34460,336,"Mount Sterling, KY","Lexington-Fayette--Richmond--Frankfort, KY",Bath County,Kentucky,21,11,Outlying
34460,336,"Mount Sterling, KY","Lexington-Fayette--Richmond--Frankfort, KY",Menifee County,Kentucky,21,165,Outlying
34460,336,"Mount Sterling, KY","Lexington-Fayette--Richmond--Frankfort, KY",Montgomery County,Kentucky,21,173,Central
34500,,"Mount Vernon, IL",,Jefferson County,Illinois,17,81,Central
34540,198,"Mount Vernon, OH","Columbus-Marion-Zanesville, OH",Knox County,Ohio,39,83,Central
34580,500,"Mount Vernon-Anacortes, WA","Seattle-Tacoma, WA",Skagit County,Washington,53,57,Central
34620,294,"Muncie, IN","Indianapolis-Carmel-Muncie, IN",Delaware County,Indiana,18,35,Central
34660,,"Murray, KY",,Calloway County,Kentucky,21,35,Central
34700,209,"Muscatine, IA","Davenport-Moline, IA-IL",Muscatine County,Iowa,19,139,Central
34740,266,"Muskegon, MI","Grand Rapids-Kentwood-Muskegon, MI",Muskegon County,Michigan,26,121,Central
34780,538,"Muskogee, OK","Tulsa-Muskogee-Bartlesville, OK",Muskogee County,Oklahoma,40,101,Central
34820,396,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach-Conway, SC-NC",Brunswick County,North Carolina,37,19,Central
34820,396,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach-Conway, SC-NC",Horry County,South Carolina,45,51,Central
34860,,"Nacogdoches, TX",,Nacogdoches County,Texas,48,347,Central
34900,488,"Napa, CA","San Jose-San Francisco-Oakland, CA",Napa County,California,6,55,Central
34940,163,"Naples-Marco Island, FL","Cape Coral-Fort Myers-Naples, FL",Collier County,Florida,12,21,Central
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Cannon County,Tennessee,47,15,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Cheatham County,Tennessee,47,21,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Davidson County,Tennessee,47,37,Central
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Dickson County,Tennessee,47,43,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Macon County,Tennessee,47,111,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Maury County,Tennessee,47,119,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Robertson County,Tennessee,47,147,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Rutherford County,Tennessee,47,149,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Smith County,Tennessee,47,159,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Sumner County,Tennessee,47,165,Central
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Trousdale County,Tennessee,47,169,Outlying
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Williamson County,Tennessee,47,187,Central
34980,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN",Wilson County,Tennessee,47,189,Central
35020,,"Natchez, MS-LA",,Concordia Parish,Louisiana,22,29,Central
35020,,"Natchez, MS-LA",,Adams County,Mississippi,28,1,Central
35060,,"Natchitoches, LA",,Natchitoches Parish,Louisiana,22,69,Central
35100,404,"New Bern, NC","New Bern-Morehead City, NC",Craven County,North Carolina,37,49,Central
35100,404,"New Bern, NC","New Bern-Morehead City, NC",Jones County,North Carolina,37,103,Outlying
35100,404,"New Bern, NC","New Bern-Morehead City, NC",Pamlico County,North Carolina,37,137,Outlying
35140,192,"Newberry, SC","Columbia-Orangeburg-Newberry, SC",Newberry County,South Carolina,45,71,Central
35220,294,"New Castle, IN","Indianapolis-Carmel-Muncie, IN",Henry County,Indiana,18,65,Central
35260,430,"New Castle, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Lawrence County,Pennsylvania,42,73,Central
35300,408,"New Haven-Milford, CT","New York-Newark, NY-NJ-CT-PA",New Haven County,Connecticut,9,9,Central
35380,406,"New Orleans-Metairie, LA","New Orleans-Metairie-Hammond, LA-MS",Jefferson Parish,Louisiana,22,51,Central
35380,406,"New Orleans-Metairie, LA","New Orleans-Metairie-Hammond, LA-MS",Orleans Parish,Louisiana,22,71,Central
35380,406,"New Orleans-Metairie, LA","New Orleans-Metairie-Hammond, LA-MS",Plaquemines Parish,Louisiana,22,75,Central
35380,406,"New Orleans-Metairie, LA","New Orleans-Metairie-Hammond, LA-MS",St. Bernard Parish,Louisiana,22,87,Central
35380,406,"New Orleans-Metairie, LA","New Orleans-Metairie-Hammond, LA-MS",St. Charles Parish,Louisiana,22,89,Central
35380,406,"New Orleans-Metairie, LA","New Orleans-Metairie-Hammond, LA-MS",St. James Parish,Louisiana,22,93,Outlying
35380,406,"New Orleans-Metairie, LA","New Orleans-Metairie-Hammond, LA-MS",St. John the Baptist Parish,Louisiana,22,95,Central
35380,406,"New Orleans-Metairie, LA","New Orleans-Metairie-Hammond, LA-MS",St. Tammany Parish,Louisiana,22,103,Outlying
35420,184,"New Philadelphia-Dover, OH","Cleveland-Akron-Canton, OH",Tuscarawas County,Ohio,39,157,Central
35440,,"Newport, OR",,Lincoln County,Oregon,41,41,Central
35460,315,"Newport, TN","Knoxville-Morristown-Sevierville, TN",Cocke County,Tennessee,47,29,Central
35580,359,"New Ulm, MN","Mankato-New Ulm, MN",Brown County,Minnesota,27,15,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Nassau County,New York,36,59,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Suffolk County,New York,36,103,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,34,13,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,34,19,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,34,27,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Sussex County,New Jersey,34,37,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,34,39,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Pike County,Pennsylvania,42,103,Outlying
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Middlesex County,New Jersey,34,23,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Monmouth County,New Jersey,34,25,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Ocean County,New Jersey,34,29,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Somerset County,New Jersey,34,35,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Bergen County,New Jersey,34,3,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Hudson County,New Jersey,34,17,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Passaic County,New Jersey,34,31,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Bronx County,New York,36,5,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Kings County,New York,36,47,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",New York County,New York,36,61,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Putnam County,New York,36,79,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Queens County,New York,36,81,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Richmond County,New York,36,85,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Rockland County,New York,36,87,Central
35620,408,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark, NY-NJ-CT-PA",Westchester County,New York,36,119,Central
35660,515,"Niles, MI","South Bend-Elkhart-Mishawaka, IN-MI",Berrien County,Michigan,26,21,Central
35700,536,"Nogales, AZ","Tucson-Nogales, AZ",Santa Cruz County,Arizona,4,23,Central
35740,,"Norfolk, NE",,Madison County,Nebraska,31,119,Central
35740,,"Norfolk, NE",,Pierce County,Nebraska,31,139,Outlying
35740,,"Norfolk, NE",,Stanton County,Nebraska,31,167,Outlying
35820,,"North Platte, NE",,Lincoln County,Nebraska,31,111,Central
35820,,"North Platte, NE",,Logan County,Nebraska,31,113,Outlying
35820,,"North Platte, NE",,McPherson County,Nebraska,31,117,Outlying
35840,412,"North Port-Sarasota-Bradenton, FL","North Port-Sarasota, FL",Manatee County,Florida,12,81,Central
35840,412,"North Port-Sarasota-Bradenton, FL","North Port-Sarasota, FL",Sarasota County,Florida,12,115,Central
35860,294,"North Vernon, IN","Indianapolis-Carmel-Muncie, IN",Jennings County,Indiana,18,79,Central
35900,,"North Wilkesboro, NC",,Wilkes County,North Carolina,37,193,Central
35940,184,"Norwalk, OH","Cleveland-Akron-Canton, OH",Huron County,Ohio,39,77,Central
35980,278,"Norwich-New London, CT","Hartford-East Hartford, CT",New London County,Connecticut,9,11,Central
36020,500,"Oak Harbor, WA","Seattle-Tacoma, WA",Island County,Washington,53,29,Central
36100,,"Ocala, FL",,Marion County,Florida,12,83,Central
36140,428,"Ocean City, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cape May County,New Jersey,34,9,Central
36220,372,"Odessa, TX","Midland-Odessa, TX",Ector County,Texas,48,135,Central
36260,482,"Ogden-Clearfield, UT","Salt Lake City-Provo-Orem, UT",Box Elder County,Utah,49,3,Central
36260,482,"Ogden-Clearfield, UT","Salt Lake City-Provo-Orem, UT",Davis County,Utah,49,11,Central
36260,482,"Ogden-Clearfield, UT","Salt Lake City-Provo-Orem, UT",Morgan County,Utah,49,29,Outlying
36260,482,"Ogden-Clearfield, UT","Salt Lake City-Provo-Orem, UT",Weber County,Utah,49,57,Central
36300,,"Ogdensburg-Massena, NY",,St. Lawrence County,New York,36,89,Central
36340,,"Oil City, PA",,Venango County,Pennsylvania,42,121,Central
36380,,"Okeechobee, FL",,Okeechobee County,Florida,12,93,Central
36420,416,"Oklahoma City, OK","Oklahoma City-Shawnee, OK",Canadian County,Oklahoma,40,17,Central
36420,416,"Oklahoma City, OK","Oklahoma City-Shawnee, OK",Cleveland County,Oklahoma,40,27,Central
36420,416,"Oklahoma City, OK","Oklahoma City-Shawnee, OK",Grady County,Oklahoma,40,51,Outlying
36420,416,"Oklahoma City, OK","Oklahoma City-Shawnee, OK",Lincoln County,Oklahoma,40,81,Outlying
36420,416,"Oklahoma City, OK","Oklahoma City-Shawnee, OK",Logan County,Oklahoma,40,83,Central
36420,416,"Oklahoma City, OK","Oklahoma City-Shawnee, OK",McClain County,Oklahoma,40,87,Outlying
36420,416,"Oklahoma City, OK","Oklahoma City-Shawnee, OK",Oklahoma County,Oklahoma,40,109,Central
36460,160,"Olean, NY","Buffalo-Cheektowaga-Olean, NY",Cattaraugus County,New York,36,9,Central
36500,500,"Olympia-Lacey-Tumwater, WA","Seattle-Tacoma, WA",Thurston County,Washington,53,67,Central
36540,420,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA",Harrison County,Iowa,19,85,Outlying
36540,420,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA",Mills County,Iowa,19,129,Outlying
36540,420,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA",Pottawattamie County,Iowa,19,155,Central
36540,420,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA",Cass County,Nebraska,31,25,Outlying
36540,420,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA",Douglas County,Nebraska,31,55,Central
36540,420,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA",Sarpy County,Nebraska,31,153,Central
36540,420,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA",Saunders County,Nebraska,31,155,Outlying
36540,420,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs-Fremont, NE-IA",Washington County,Nebraska,31,177,Outlying
36580,,"Oneonta, NY",,Otsego County,New York,36,77,Central
36620,147,"Ontario, OR-ID","Boise City-Mountain Home-Ontario, ID-OR",Payette County,Idaho,16,75,Central
36620,147,"Ontario, OR-ID","Boise City-Mountain Home-Ontario, ID-OR",Malheur County,Oregon,41,45,Central
36660,318,"Opelousas, LA","Lafayette-Opelousas-Morgan City, LA",St. Landry Parish,Louisiana,22,97,Central
36700,192,"Orangeburg, SC","Columbia-Orangeburg-Newberry, SC",Orangeburg County,South Carolina,45,75,Central
36740,422,"Orlando-Kissimmee-Sanford, FL","Orlando-Lakeland-Deltona, FL",Lake County,Florida,12,69,Outlying
36740,422,"Orlando-Kissimmee-Sanford, FL","Orlando-Lakeland-Deltona, FL",Orange County,Florida,12,95,Central
36740,422,"Orlando-Kissimmee-Sanford, FL","Orlando-Lakeland-Deltona, FL",Osceola County,Florida,12,97,Outlying
36740,422,"Orlando-Kissimmee-Sanford, FL","Orlando-Lakeland-Deltona, FL",Seminole County,Florida,12,117,Central
36780,118,"Oshkosh-Neenah, WI","Appleton-Oshkosh-Neenah, WI",Winnebago County,Wisconsin,55,139,Central
36820,218,"Oskaloosa, IA","Des Moines-Ames-West Des Moines, IA",Mahaska County,Iowa,19,123,Central
36830,393,"Othello, WA","Moses Lake-Othello, WA",Adams County,Washington,53,1,Central
36837,176,"Ottawa, IL","Chicago-Naperville, IL-IN-WI",Bureau County,Illinois,17,11,Central
36837,176,"Ottawa, IL","Chicago-Naperville, IL-IN-WI",LaSalle County,Illinois,17,99,Central
36837,176,"Ottawa, IL","Chicago-Naperville, IL-IN-WI",Putnam County,Illinois,17,155,Outlying
36840,312,"Ottawa, KS","Kansas City-Overland Park-Kansas City, MO-KS",Franklin County,Kansas,20,59,Central
36900,,"Ottumwa, IA",,Wapello County,Iowa,19,179,Central
36940,378,"Owatonna, MN","Minneapolis-St. Paul, MN-WI",Steele County,Minnesota,27,147,Central
36980,,"Owensboro, KY",,Daviess County,Kentucky,21,59,Central
36980,,"Owensboro, KY",,Hancock County,Kentucky,21,91,Outlying
36980,,"Owensboro, KY",,McLean County,Kentucky,21,149,Outlying
37060,,"Oxford, MS",,Lafayette County,Mississippi,28,71,Central
37100,348,"Oxnard-Thousand Oaks-Ventura, CA","Los Angeles-Long Beach, CA",Ventura County,California,6,111,Central
37120,222,"Ozark, AL","Dothan-Ozark, AL",Dale County,Alabama,1,45,Central
37140,424,"Paducah, KY-IL","Paducah-Mayfield, KY-IL",Massac County,Illinois,17,127,Outlying
37140,424,"Paducah, KY-IL","Paducah-Mayfield, KY-IL",Ballard County,Kentucky,21,7,Outlying
37140,424,"Paducah, KY-IL","Paducah-Mayfield, KY-IL",Livingston County,Kentucky,21,139,Outlying
37140,424,"Paducah, KY-IL","Paducah-Mayfield, KY-IL",McCracken County,Kentucky,21,145,Central
37220,332,"Pahrump, NV","Las Vegas-Henderson, NV",Nye County,Nevada,32,23,Central
37260,300,"Palatka, FL","Jacksonville-St. Marys-Palatka, FL-GA",Putnam County,Florida,12,107,Central
37300,,"Palestine, TX",,Anderson County,Texas,48,1,Central
37340,,"Palm Bay-Melbourne-Titusville, FL",,Brevard County,Florida,12,9,Central
37420,108,"Pampa, TX","Amarillo-Pampa-Borger, TX",Gray County,Texas,48,179,Central
37420,108,"Pampa, TX","Amarillo-Pampa-Borger, TX",Roberts County,Texas,48,393,Outlying
37460,,"Panama City, FL",,Bay County,Florida,12,5,Central
37500,308,"Paragould, AR","Jonesboro-Paragould, AR",Greene County,Arkansas,5,55,Central
37540,,"Paris, TN",,Henry County,Tennessee,47,79,Central
37580,,"Paris, TX",,Lamar County,Texas,48,277,Central
37620,425,"Parkersburg-Vienna, WV","Parkersburg-Marietta-Vienna, WV-OH",Wirt County,West Virginia,54,105,Outlying
37620,425,"Parkersburg-Vienna, WV","Parkersburg-Marietta-Vienna, WV-OH",Wood County,West Virginia,54,107,Central
37660,,"Parsons, KS",,Labette County,Kansas,20,99,Central
37740,429,"Payson, AZ","Phoenix-Mesa, AZ",Gila County,Arizona,4,7,Central
37770,484,"Pearsall, TX","San Antonio-New Braunfels-Pearsall, TX",Frio County,Texas,48,163,Central
37780,,"Pecos, TX",,Loving County,Texas,48,301,Outlying
37780,,"Pecos, TX",,Reeves County,Texas,48,389,Central
37800,218,"Pella, IA","Des Moines-Ames-West Des Moines, IA",Marion County,Iowa,19,125,Central
37860,426,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass, FL-AL",Escambia County,Florida,12,33,Central
37860,426,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass, FL-AL",Santa Rosa County,Florida,12,113,Central
37900,,"Peoria, IL",,Fulton County,Illinois,17,57,Outlying
37900,,"Peoria, IL",,Marshall County,Illinois,17,123,Outlying
37900,,"Peoria, IL",,Peoria County,Illinois,17,143,Central
37900,,"Peoria, IL",,Stark County,Illinois,17,175,Outlying
37900,,"Peoria, IL",,Tazewell County,Illinois,17,179,Central
37900,,"Peoria, IL",,Woodford County,Illinois,17,203,Central
37940,316,"Peru, IN","Kokomo-Peru, IN",Miami County,Indiana,18,103,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Burlington County,New Jersey,34,5,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Camden County,New Jersey,34,7,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Gloucester County,New Jersey,34,15,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Bucks County,Pennsylvania,42,17,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Chester County,Pennsylvania,42,29,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Montgomery County,Pennsylvania,42,91,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Delaware County,Pennsylvania,42,45,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Philadelphia County,Pennsylvania,42,101,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",New Castle County,Delaware,10,3,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cecil County,Maryland,24,15,Central
37980,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Salem County,New Jersey,34,33,Central
38060,429,"Phoenix-Mesa-Chandler, AZ","Phoenix-Mesa, AZ",Maricopa County,Arizona,4,13,Central
38060,429,"Phoenix-Mesa-Chandler, AZ","Phoenix-Mesa, AZ",Pinal County,Arizona,4,21,Central
38100,406,"Picayune, MS","New Orleans-Metairie-Hammond, LA-MS",Pearl River County,Mississippi,28,109,Central
38180,,"Pierre, SD",,Hughes County,South Dakota,46,65,Central
38180,,"Pierre, SD",,Stanley County,South Dakota,46,117,Central
38220,340,"Pine Bluff, AR","Little Rock-North Little Rock, AR",Cleveland County,Arkansas,5,25,Outlying
38220,340,"Pine Bluff, AR","Little Rock-North Little Rock, AR",Jefferson County,Arkansas,5,69,Central
38220,340,"Pine Bluff, AR","Little Rock-North Little Rock, AR",Lincoln County,Arkansas,5,79,Outlying
38240,246,"Pinehurst-Southern Pines, NC","Fayetteville-Sanford-Lumberton, NC",Moore County,North Carolina,37,125,Central
38260,,"Pittsburg, KS",,Crawford County,Kansas,20,37,Central
38300,430,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Allegheny County,Pennsylvania,42,3,Central
38300,430,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Armstrong County,Pennsylvania,42,5,Outlying
38300,430,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Beaver County,Pennsylvania,42,7,Central
38300,430,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Butler County,Pennsylvania,42,19,Central
38300,430,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Fayette County,Pennsylvania,42,51,Outlying
38300,430,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Washington County,Pennsylvania,42,125,Central
38300,430,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Westmoreland County,Pennsylvania,42,129,Central
38340,,"Pittsfield, MA",,Berkshire County,Massachusetts,25,3,Central
38380,352,"Plainview, TX","Lubbock-Plainview-Levelland, TX",Hale County,Texas,48,189,Central
38420,,"Platteville, WI",,Grant County,Wisconsin,55,43,Central
38460,,"Plattsburgh, NY",,Clinton County,New York,36,19,Central
38500,515,"Plymouth, IN","South Bend-Elkhart-Mishawaka, IN-MI",Marshall County,Indiana,18,99,Central
38540,,"Pocatello, ID",,Bannock County,Idaho,16,5,Central
38540,,"Pocatello, ID",,Power County,Idaho,16,77,Outlying
38580,170,"Point Pleasant, WV-OH","Charleston-Huntington-Ashland, WV-OH-KY",Gallia County,Ohio,39,53,Central
38580,170,"Point Pleasant, WV-OH","Charleston-Huntington-Ashland, WV-OH-KY",Mason County,West Virginia,54,53,Central
38620,,"Ponca City, OK",,Kay County,Oklahoma,40,71,Central
38660,434,"Ponce, PR","Ponce-Yauco-Coamo, PR",Adjuntas Municipio,Puerto Rico,72,1,Outlying
38660,434,"Ponce, PR","Ponce-Yauco-Coamo, PR",Juana Díaz Municipio,Puerto Rico,72,75,Outlying
38660,434,"Ponce, PR","Ponce-Yauco-Coamo, PR",Ponce Municipio,Puerto Rico,72,113,Central
38660,434,"Ponce, PR","Ponce-Yauco-Coamo, PR",Villalba Municipio,Puerto Rico,72,149,Outlying
